ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;LOCALIZAÇÃO;CONSUMO
2020;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;110,02497
2020;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;99,98798
2020;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;108,96198
2020;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;114,27098
2020;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;114,50099
2020;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;121,31398
2020;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12876,92997
2020;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13170,68697
2020;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12381,55597
2020;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13242,86597
2020;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;106,15683
2020;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;83,86387
2020;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;898,71104
2020;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;558,82703
2020;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;14267,00698
2020;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;14052,46897
2020;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;14787,38097
2020;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12525,42497
2020;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13061,16997
2020;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13934,88496
2020;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13797,17998
2020;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12981,72298
2020;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;70,73649
2020;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1520,799
2020;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1821,795
2020;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1485,536
2020;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1563,416
2020;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1729,479
2020;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1396,881
2020;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1575,106
2020;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1734,179
2020;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;155,39922
2020;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;186,66351
2020;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;131,63586
2020;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;108,91966
2020;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;214,89121
2020;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1865,811
2020;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;205,73852
2020;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;216,97751
2020;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2020;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2020;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;3861,64093
2020;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;3626,44843
2020;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;4047,72839
2020;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;3773,94618
2020;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;3665,7774
2020;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;3948,82166
2020;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;3784,05127
2020;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;3944,34739
2020;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;1218,62898
2020;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;1261,18697
2020;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;2168,75097
2020;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;2180,21298
2020;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;4308,94707
2020;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;3958,99901
2020;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;1070,26297
2020;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;891,53897
2020;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;3322,38681
2020;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1642,8269
2020;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1667,64288
2020;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1396,72687
2020;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1728,84188
2020;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1942,87891
2020;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2020;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3101,88386
2020;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1885,43986
2020;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;2983,29171
2020;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3722,70185
2020;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1643,28591
2020;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1018,27586
2020;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1984,46789
2020;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;2205,1319
2021;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;0
2021;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;10,42667
2021;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;9,32167
2021;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;10,52583
2021;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;9,67583
2021;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;10,44083
2021;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;9,2225
2021;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2021;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2021;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2021;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2021;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;32104,86478
2021;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;37027,60608
2021;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;325863,9871
2021;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;36006,82149
2021;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;35566,27935
2021;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;36662,65256
2021;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;35201,25565
2021;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;36243,62512
2021;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;313691,8189
2021;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;338179,6357
2021;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;326385,2125
2021;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;329462,8309
2021;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;309996,3265
2021;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;316631,566
2021;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;326877,6209
2021;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;321877,347
2021;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;37067,7492
2021;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;30675,37597
2021;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;35924,8441
2021;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;34813,93158
2021;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;36218,7041
2021;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2021;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2510,28426
2021;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2452,77447
2021;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2509,86836
2021;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2114,71446
2021;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1917,42362
2021;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2323,86246
2021;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2264,1334
2021;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2135,17895
2021;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;0,8059
2021;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;0,48594
2021;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;10,52583
2021;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;2,55651
2021;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2663,78668
2021;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1972,75297
2021;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4,98641
2021;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;2,05979
2021;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2367,40579
2021;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;49761,16507
2021;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;50764,08096
2021;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;51864,44397
2021;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;42010,63078
2021;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;295006,5598
2021;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;322991,1988
2021;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;52742,79394
2021;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;343369,1158
2021;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;44469,53796
2021;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;47544,01295
2021;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1813,7249
2021;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;44906,03497
2021;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;44448,10498
2021;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;51954,93795
2021;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;50399,79194
2021;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;52900,46296
2021;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;6052,92136
2021;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;5625,97889
2021;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4955,81998
2021;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;5338,32502
2021;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;5380,85845
2021;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;103,88998
2021;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;3392,37562
2021;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4839,42979
2021;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1343,487
2021;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4214,48907
2021;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1412,433
2021;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1566,764
2021;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4237,88316
2021;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4955,73696
2021;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4063,85282
2021;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4232,21663
2021;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;94,61898
2021;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;1007,21997
2021;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;1082,47199
2021;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;65,08299
2021;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;58,06298
2021;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;823,45918
2021;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;801,31496
2021;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;1003,97399
2021;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;845,99679
2021;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;89,83898
2021;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;79,95699
2021;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;84,78798
2021;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;89,19799
2021;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;85,92998
2021;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;80,73798
2021;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;94,40299
2021;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;82,30898
2021;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12761,55123
2021;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13830,47743
2021;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12647,65551
2021;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12934,4896
2021;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;96,97811
2021;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;91,18147
2021;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;295,81944
2021;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;267,08207
2021;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13263,95198
2021;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12720,09198
2021;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13857,50198
2021;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;11619,51396
2021;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13309,06798
2021;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13403,11198
2021;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13197,62917
2021;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12640,47197
2021;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;272,94687
2021;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1333,473
2021;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1246,493
2021;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1253,948
2021;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1391,065
2021;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1545,371
2021;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1547,408
2021;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;1103,807
