ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;LOCALIZAÇÃO;DISPONÍVEL
2005;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;199182,3513
2005;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1771
2005;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;35806
2005;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;36052
2005;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;61441,51905
2005;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;35109
2005;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2597,6652
2005;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;2396,308
2005;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;30045
2005;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;30753
2005;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1714
2005;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-939
2005;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-178
2005;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-816
2005;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-1018
2005;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;302790,9546
2005;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;353853,417
2005;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;47
2005;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;335619,5358
2005;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-82,33
2005;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-131,443
2005;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1736
2005;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-237,4418
2005;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-400,0716
2005;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;360711,6484
2005;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-150,0322
2005;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;-124,1303
2005;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;5297
2005;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4503
2005;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;5076,7637
2005;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;60260
2005;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4359
2005;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;75161,834
2005;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;6110
2005;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4780
2005;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3100
2005;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;3756,3497
2005;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3100
2005;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3000
2005;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;6491,8915
2005;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;6153,6586
2005;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4278,6388
2005;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;6398,4804
2005;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;71635,991
2005;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-8202,9886
2005;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-7507,9677
2005;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;75550
2005;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;73793,86
2005;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6139,421
2005;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6306,0058
2005;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6698,5198
2005;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-5401,0397
2005;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;72112,1539
2005;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;66109,884
2005;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;84310,607
2005;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;72506,0519
2005;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;68956
2005;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;72039
2005;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;-2532
2005;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;66404
2005;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;25814
2005;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;27172
2005;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;26368
2005;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;20340
2005;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;31960
2005;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;31356
2005;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;35657
2005;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;31457
2005;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;-278331
2005;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;33646
2005;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;31712
2005;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;30989
2005;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-2999,5788
2005;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3100,3328
2005;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-2800,254
2005;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3099,8118
2005;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3099
2005;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3000
2005;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3000,283
2005;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;7103
2005;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3100,4705
2005;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2005;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2005;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2005;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;162633,3668
2005;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;153401,9678
2005;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;159911,55
2005;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;156110,2453
2005;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;118155
2005;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;135613
2005;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;-6958
2005;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;163934
2005;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-7169
2005;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-4791
2005;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;50378
2005;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-6576
2005;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;146705,4353
2005;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;128014,3973
2005;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-5046
2005;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-4332
2005;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;161213
2005;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;33784
2005;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;33228
2005;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;35633
2005;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;34318
2005;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;32221
2005;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2005;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;34255,0254
2005;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;38397,6368
2005;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;159375,5
2005;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;38480,9406
2005;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;37659,3909
2005;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;-3387
2005;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;35393,4387
2005;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;36730,9228
2006;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;75989,8131
2006;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;68483,6147
2006;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;76602,8044
2006;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;79471,3422
2006;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;61500,3189
2006;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12395
2006;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;68441,7977
2006;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;63191,6694
2006;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;5425
2006;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;73125,673
2006;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;5843
2006;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;5507
2006;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;67469,7829
2006;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;76316,6374
2006;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;66865,2627
2006;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;72825,1444
2006;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12091
2006;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;31921,2079
2006;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;28238,9779
2006;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12206
2006;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12641
2006;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;34263,7117
2006;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;33540,5008
2006;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;39649,5698
2006;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;28694,4971
2006;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;13171
2006;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12073
2006;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;4862
2006;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12979
2006;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12557
2006;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12916
2006;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;13247
2006;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12921
2006;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2006;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;8197
2006;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;8308
2006;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;5005
2006;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6509
2006;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6185
2006;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;5664
2006;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6941
2006;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6541
2006;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6903
2006;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2006;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;27673
2006;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;29222
2006;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;407749,889
2006;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;27944
2006;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;32596
2006;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;32119
2006;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;24882
2006;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;25672
2006;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;353739,9571
2006;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;413295,2856
2006;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;387464,0728
2006;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;387112,1713
2006;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;409909,929
2006;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;398492,7601
2006;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;406080,5269
2006;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;406822,6187
2006;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;30390
2006;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;29571
2006;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;29425
2006;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;30051,83
2006;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;30978
2006;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2006;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1521,42
2006;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1387,2032
2006;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1636,1672
2006;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1519,7128
2006;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1137,6312
2006;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1069,8965
2006;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1356,8007
2006;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1294,7884
2006;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;33131,5301
2006;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;32649,3182
2006;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;33324,0423
2006;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;36854,9102
2006;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1678,679
2006;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1504,5575
2006;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;29546,9764
2006;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;30853,5969
2006;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;908,3362
2006;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;62493,1397
2006;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;57896,6501
2006;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;38533,8087
2006;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;60626,5106
2006;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;374073,4121
2006;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;371783,2671
2006;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;58594,4452
2006;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;420332,9244
2006;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;4871,1567
2006;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;7048,9487
2006;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;1098,8191
2006;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;60,2329
2006;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;33771,6678
2006;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;39193,3727
2006;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;21673,5109
2006;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;25503,4816
2006;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4362,1468
2006;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;5415,9079
2006;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;4231,8405
